Fecha,Hora,Variable,Valor,Unidad,Lugar
42798,4,Velocidad del viento,10.57,m/s,Johnny Cay
42798,5,Velocidad del viento,10.6,m/s,Johnny Cay
42798,6,Velocidad del viento,11.1,m/s,Johnny Cay
42798,7,Velocidad del viento,10.66,m/s,Johnny Cay
42798,8,Velocidad del viento,11.15,m/s,Johnny Cay
42798,9,Velocidad del viento,10.13,m/s,Johnny Cay
42798,10,Velocidad del viento,10.88,m/s,Johnny Cay
42798,11,Velocidad del viento,9.86,m/s,Johnny Cay
42798,12,Velocidad del viento,9.36,m/s,Johnny Cay
42798,13,Velocidad del viento,8.8,m/s,Johnny Cay
42798,14,Velocidad del viento,8.21,m/s,Johnny Cay
42798,15,Velocidad del viento,8.34,m/s,Johnny Cay
42798,16,Velocidad del viento,8.33,m/s,Johnny Cay
42798,17,Velocidad del viento,8.39,m/s,Johnny Cay
42798,18,Velocidad del viento,8.71,m/s,Johnny Cay
42798,19,Velocidad del viento,9.28,m/s,Johnny Cay
42798,20,Velocidad del viento,9.21,m/s,Johnny Cay
42798,21,Velocidad del viento,8.94,m/s,Johnny Cay
42798,22,Velocidad del viento,9.88,m/s,Johnny Cay
42798,23,Velocidad del viento,8.28,m/s,Johnny Cay
42799,0,Velocidad del viento,9.03,m/s,Johnny Cay
42799,1,Velocidad del viento,9.5,m/s,Johnny Cay
42799,2,Velocidad del viento,8.71,m/s,Johnny Cay
42799,3,Velocidad del viento,8.84,m/s,Johnny Cay
42799,4,Velocidad del viento,8.11,m/s,Johnny Cay
42799,5,Velocidad del viento,8.01,m/s,Johnny Cay
42799,6,Velocidad del viento,8.77,m/s,Johnny Cay
42799,7,Velocidad del viento,8.44,m/s,Johnny Cay
42799,8,Velocidad del viento,8.58,m/s,Johnny Cay
42799,9,Velocidad del viento,8.25,m/s,Johnny Cay
42799,10,Velocidad del viento,8.39,m/s,Johnny Cay
42799,11,Velocidad del viento,8.36,m/s,Johnny Cay
42799,12,Velocidad del viento,7.94,m/s,Johnny Cay
42799,13,Velocidad del viento,7.91,m/s,Johnny Cay
42799,14,Velocidad del viento,8.02,m/s,Johnny Cay
42799,15,Velocidad del viento,9.72,m/s,Johnny Cay
42799,16,Velocidad del viento,8.32,m/s,Johnny Cay
42799,17,Velocidad del viento,7.98,m/s,Johnny Cay
42799,18,Velocidad del viento,8.15,m/s,Johnny Cay
42799,19,Velocidad del viento,8.37,m/s,Johnny Cay
42799,20,Velocidad del viento,9.04,m/s,Johnny Cay
42799,21,Velocidad del viento,9.24,m/s,Johnny Cay
42799,22,Velocidad del viento,8.49,m/s,Johnny Cay
42799,23,Velocidad del viento,8.62,m/s,Johnny Cay
42800,0,Velocidad del viento,8.68,m/s,Johnny Cay
42800,1,Velocidad del viento,8.28,m/s,Johnny Cay
42800,2,Velocidad del viento,9.76,m/s,Johnny Cay
42800,3,Velocidad del viento,9.8,m/s,Johnny Cay
42800,4,Velocidad del viento,8.98,m/s,Johnny Cay
42800,5,Velocidad del viento,9,m/s,Johnny Cay
42800,6,Velocidad del viento,8.83,m/s,Johnny Cay
42800,7,Velocidad del viento,9,m/s,Johnny Cay
42800,8,Velocidad del viento,8.82,m/s,Johnny Cay
42800,9,Velocidad del viento,8.35,m/s,Johnny Cay
42800,10,Velocidad del viento,8.43,m/s,Johnny Cay
42800,11,Velocidad del viento,8.22,m/s,Johnny Cay
42800,12,Velocidad del viento,7.9,m/s,Johnny Cay
42800,13,Velocidad del viento,7.28,m/s,Johnny Cay
42800,14,Velocidad del viento,7.33,m/s,Johnny Cay
42800,15,Velocidad del viento,7.33,m/s,Johnny Cay
42800,16,Velocidad del viento,7.41,m/s,Johnny Cay
42800,17,Velocidad del viento,6.99,m/s,Johnny Cay
42800,18,Velocidad del viento,7.87,m/s,Johnny Cay
42800,19,Velocidad del viento,7.87,m/s,Johnny Cay
42800,20,Velocidad del viento,8.38,m/s,Johnny Cay
42800,21,Velocidad del viento,7.7,m/s,Johnny Cay
42800,22,Velocidad del viento,7.77,m/s,Johnny Cay
42800,23,Velocidad del viento,8,m/s,Johnny Cay
42801,0,Velocidad del viento,6.81,m/s,Johnny Cay
42801,1,Velocidad del viento,7.14,m/s,Johnny Cay
42801,2,Velocidad del viento,7.75,m/s,Johnny Cay
42801,3,Velocidad del viento,7.18,m/s,Johnny Cay
42801,4,Velocidad del viento,7.86,m/s,Johnny Cay
42801,5,Velocidad del viento,7.75,m/s,Johnny Cay
42801,6,Velocidad del viento,7.3,m/s,Johnny Cay
42801,7,Velocidad del viento,7.89,m/s,Johnny Cay
42801,8,Velocidad del viento,7.29,m/s,Johnny Cay
42801,9,Velocidad del viento,6.77,m/s,Johnny Cay
42801,10,Velocidad del viento,5.64,m/s,Johnny Cay
42801,11,Velocidad del viento,5.8,m/s,Johnny Cay
42801,12,Velocidad del viento,5.86,m/s,Johnny Cay
42801,13,Velocidad del viento,5.97,m/s,Johnny Cay
42801,14,Velocidad del viento,5.94,m/s,Johnny Cay
42801,15,Velocidad del viento,6.74,m/s,Johnny Cay
42801,16,Velocidad del viento,7.01,m/s,Johnny Cay
42801,17,Velocidad del viento,6.83,m/s,Johnny Cay
42801,18,Velocidad del viento,6.77,m/s,Johnny Cay
42801,19,Velocidad del viento,7.37,m/s,Johnny Cay
42801,20,Velocidad del viento,7.41,m/s,Johnny Cay
42801,21,Velocidad del viento,8.01,m/s,Johnny Cay
42801,22,Velocidad del viento,7.51,m/s,Johnny Cay
42801,23,Velocidad del viento,7.36,m/s,Johnny Cay
42802,0,Velocidad del viento,7.17,m/s,Johnny Cay
42802,1,Velocidad del viento,7.05,m/s,Johnny Cay
42802,2,Velocidad del viento,7.09,m/s,Johnny Cay
42802,3,Velocidad del viento,6.51,m/s,Johnny Cay
42802,4,Velocidad del viento,5.91,m/s,Johnny Cay
42802,5,Velocidad del viento,7.13,m/s,Johnny Cay
42802,6,Velocidad del viento,8.34,m/s,Johnny Cay
42802,7,Velocidad del viento,7.86,m/s,Johnny Cay
42802,8,Velocidad del viento,7.84,m/s,Johnny Cay
42802,9,Velocidad del viento,6.09,m/s,Johnny Cay
42802,10,Velocidad del viento,22.6,m/s,Johnny Cay
42802,11,Velocidad del viento,8.25,m/s,Johnny Cay
42802,12,Velocidad del viento,8.33,m/s,Johnny Cay
42802,13,Velocidad del viento,8.14,m/s,Johnny Cay
42802,14,Velocidad del viento,8.07,m/s,Johnny Cay
42802,15,Velocidad del viento,7.67,m/s,Johnny Cay
42802,16,Velocidad del viento,8.39,m/s,Johnny Cay
42802,17,Velocidad del viento,6.3,m/s,Johnny Cay
42802,18,Velocidad del viento,5.52,m/s,Johnny Cay
42802,19,Velocidad del viento,22.07,m/s,Johnny Cay
42802,20,Velocidad del viento,6.02,m/s,Johnny Cay
42802,21,Velocidad del viento,5.68,m/s,Johnny Cay
42802,22,Velocidad del viento,6.2,m/s,Johnny Cay
42802,23,Velocidad del viento,6.42,m/s,Johnny Cay
42803,0,Velocidad del viento,7.34,m/s,Johnny Cay
42803,1,Velocidad del viento,7.61,m/s,Johnny Cay
42803,2,Velocidad del viento,7.26,m/s,Johnny Cay
42803,3,Velocidad del viento,6.43,m/s,Johnny Cay
42803,4,Velocidad del viento,5.5,m/s,Johnny Cay
42803,5,Velocidad del viento,6.34,m/s,Johnny Cay
42803,6,Velocidad del viento,5.78,m/s,Johnny Cay
42803,7,Velocidad del viento,5.76,m/s,Johnny Cay
42803,8,Velocidad del viento,5.82,m/s,Johnny Cay
42803,9,Velocidad del viento,5.72,m/s,Johnny Cay
42803,10,Velocidad del viento,5.73,m/s,Johnny Cay
42803,11,Velocidad del viento,6.2,m/s,Johnny Cay
42803,12,Velocidad del viento,6.58,m/s,Johnny Cay
42803,13,Velocidad del viento,7.04,m/s,Johnny Cay
42803,14,Velocidad del viento,6.55,m/s,Johnny Cay
42803,15,Velocidad del viento,6.7,m/s,Johnny Cay
42803,16,Velocidad del viento,6.4,m/s,Johnny Cay
42803,17,Velocidad del viento,6.26,m/s,Johnny Cay
42803,18,Velocidad del viento,7.16,m/s,Johnny Cay
42803,19,Velocidad del viento,6.77,m/s,Johnny Cay
42803,20,Velocidad del viento,7.37,m/s,Johnny Cay
42803,21,Velocidad del viento,7.68,m/s,Johnny Cay
42803,22,Velocidad del viento,7.61,m/s,Johnny Cay
42803,23,Velocidad del viento,8.54,m/s,Johnny Cay
42804,0,Velocidad del viento,8.16,m/s,Johnny Cay
42804,1,Velocidad del viento,7.98,m/s,Johnny Cay
42804,2,Velocidad del viento,8.51,m/s,Johnny Cay
42804,3,Velocidad del viento,8.24,m/s,Johnny Cay
42804,4,Velocidad del viento,8.69,m/s,Johnny Cay
42804,5,Velocidad del viento,8.54,m/s,Johnny Cay
42804,6,Velocidad del viento,8.02,m/s,Johnny Cay
42804,7,Velocidad del viento,7.74,m/s,Johnny Cay
42804,8,Velocidad del viento,7.84,m/s,Johnny Cay
42804,9,Velocidad del viento,7.3,m/s,Johnny Cay
42804,10,Velocidad del viento,6.8,m/s,Johnny Cay
42804,11,Velocidad del viento,5.99,m/s,Johnny Cay
42804,12,Velocidad del viento,6.15,m/s,Johnny Cay
42804,13,Velocidad del viento,6.76,m/s,Johnny Cay
42804,14,Velocidad del viento,6.42,m/s,Johnny Cay
42804,15,Velocidad del viento,6.14,m/s,Johnny Cay
42804,16,Velocidad del viento,5.83,m/s,Johnny Cay
42804,17,Velocidad del viento,5.76,m/s,Johnny Cay
42804,18,Velocidad del viento,5.94,m/s,Johnny Cay
42804,19,Velocidad del viento,6.53,m/s,Johnny Cay
42804,20,Velocidad del viento,7.1,m/s,Johnny Cay
42804,21,Velocidad del viento,7.16,m/s,Johnny Cay
42804,22,Velocidad del viento,7.58,m/s,Johnny Cay
42804,23,Velocidad del viento,6.18,m/s,Johnny Cay
42805,0,Velocidad del viento,7.12,m/s,Johnny Cay
42805,1,Velocidad del viento,7.44,m/s,Johnny Cay
42805,2,Velocidad del viento,7.3,m/s,Johnny Cay
42805,3,Velocidad del viento,7.24,m/s,Johnny Cay
42805,4,Velocidad del viento,6.36,m/s,Johnny Cay
42805,5,Velocidad del viento,5.99,m/s,Johnny Cay
42805,6,Velocidad del viento,5.76,m/s,Johnny Cay
42805,7,Velocidad del viento,6.23,m/s,Johnny Cay
42805,8,Velocidad del viento,5.7,m/s,Johnny Cay
42805,9,Velocidad del viento,5.55,m/s,Johnny Cay
42805,10,Velocidad del viento,4.99,m/s,Johnny Cay
42805,11,Velocidad del viento,4.51,m/s,Johnny Cay
42805,12,Velocidad del viento,4.74,m/s,Johnny Cay
42805,13,Velocidad del viento,4.57,m/s,Johnny Cay
42805,14,Velocidad del viento,5.05,m/s,Johnny Cay
42805,15,Velocidad del viento,5.03,m/s,Johnny Cay
42805,16,Velocidad del viento,5.65,m/s,Johnny Cay
42805,17,Velocidad del viento,5.31,m/s,Johnny Cay
42805,18,Velocidad del viento,4.84,m/s,Johnny Cay
42805,19,Velocidad del viento,4.9,m/s,Johnny Cay
42805,20,Velocidad del viento,4.98,m/s,Johnny Cay
42805,21,Velocidad del viento,5.92,m/s,Johnny Cay
42805,22,Velocidad del viento,5.46,m/s,Johnny Cay
42805,23,Velocidad del viento,4.09,m/s,Johnny Cay
42806,0,Velocidad del viento,4.28,m/s,Johnny Cay
42806,1,Velocidad del viento,4.24,m/s,Johnny Cay
42806,2,Velocidad del viento,4.65,m/s,Johnny Cay
42806,3,Velocidad del viento,4.29,m/s,Johnny Cay
42806,4,Velocidad del viento,4.38,m/s,Johnny Cay
42806,5,Velocidad del viento,4.67,m/s,Johnny Cay
42806,6,Velocidad del viento,3.77,m/s,Johnny Cay
42806,7,Velocidad del viento,4.01,m/s,Johnny Cay
42806,8,Velocidad del viento,3.75,m/s,Johnny Cay
42806,9,Velocidad del viento,3.23,m/s,Johnny Cay
42806,10,Velocidad del viento,3.1,m/s,Johnny Cay
42806,11,Velocidad del viento,3.66,m/s,Johnny Cay
42806,12,Velocidad del viento,3.8,m/s,Johnny Cay
42806,13,Velocidad del viento,4.21,m/s,Johnny Cay
42806,14,Velocidad del viento,3.87,m/s,Johnny Cay
42806,15,Velocidad del viento,3.89,m/s,Johnny Cay
42806,16,Velocidad del viento,4.01,m/s,Johnny Cay
42806,17,Velocidad del viento,4.77,m/s,Johnny Cay
42806,18,Velocidad del viento,5.31,m/s,Johnny Cay
42806,19,Velocidad del viento,5.4,m/s,Johnny Cay
42806,20,Velocidad del viento,5.19,m/s,Johnny Cay
42806,21,Velocidad del viento,5.43,m/s,Johnny Cay
42806,22,Velocidad del viento,5.2,m/s,Johnny Cay
42806,23,Velocidad del viento,5.08,m/s,Johnny Cay
42807,0,Velocidad del viento,4.72,m/s,Johnny Cay
42807,1,Velocidad del viento,4.95,m/s,Johnny Cay
42807,2,Velocidad del viento,4.52,m/s,Johnny Cay
42807,3,Velocidad del viento,4.8,m/s,Johnny Cay
42807,4,Velocidad del viento,4.72,m/s,Johnny Cay
42807,5,Velocidad del viento,4.35,m/s,Johnny Cay
42807,6,Velocidad del viento,3.7,m/s,Johnny Cay
42807,7,Velocidad del viento,3.71,m/s,Johnny Cay
42807,8,Velocidad del viento,3.64,m/s,Johnny Cay
42807,9,Velocidad del viento,3.5,m/s,Johnny Cay
42807,10,Velocidad del viento,3.65,m/s,Johnny Cay
42807,11,Velocidad del viento,4.05,m/s,Johnny Cay
42807,12,Velocidad del viento,4.34,m/s,Johnny Cay
42807,13,Velocidad del viento,4.29,m/s,Johnny Cay
42807,14,Velocidad del viento,4.1,m/s,Johnny Cay
42807,15,Velocidad del viento,4.23,m/s,Johnny Cay
42807,16,Velocidad del viento,4.55,m/s,Johnny Cay
42807,17,Velocidad del viento,4.72,m/s,Johnny Cay
42807,18,Velocidad del viento,4.61,m/s,Johnny Cay
42807,19,Velocidad del viento,5.35,m/s,Johnny Cay
42807,20,Velocidad del viento,5.33,m/s,Johnny Cay
42807,21,Velocidad del viento,6.33,m/s,Johnny Cay
42807,22,Velocidad del viento,6.64,m/s,Johnny Cay
42807,23,Velocidad del viento,5.14,m/s,Johnny Cay
42808,0,Velocidad del viento,5.4,m/s,Johnny Cay
42808,1,Velocidad del viento,5.28,m/s,Johnny Cay
42808,2,Velocidad del viento,5.4,m/s,Johnny Cay
42808,3,Velocidad del viento,5.32,m/s,Johnny Cay
42808,4,Velocidad del viento,5.38,m/s,Johnny Cay
42808,5,Velocidad del viento,5.23,m/s,Johnny Cay
42808,6,Velocidad del viento,5.58,m/s,Johnny Cay
42808,7,Velocidad del viento,6.06,m/s,Johnny Cay
42808,8,Velocidad del viento,5.98,m/s,Johnny Cay
42808,9,Velocidad del viento,5.78,m/s,Johnny Cay
42808,10,Velocidad del viento,5.25,m/s,Johnny Cay
42808,11,Velocidad del viento,4.63,m/s,Johnny Cay
42808,12,Velocidad del viento,4.39,m/s,Johnny Cay
42808,13,Velocidad del viento,4.57,m/s,Johnny Cay
42808,14,Velocidad del viento,4.98,m/s,Johnny Cay
42808,15,Velocidad del viento,5.05,m/s,Johnny Cay
42808,16,Velocidad del viento,5.23,m/s,Johnny Cay
42808,17,Velocidad del viento,5.45,m/s,Johnny Cay
42808,18,Velocidad del viento,5.96,m/s,Johnny Cay
42808,19,Velocidad del viento,5.85,m/s,Johnny Cay
42808,20,Velocidad del viento,5.9,m/s,Johnny Cay
42808,21,Velocidad del viento,6.33,m/s,Johnny Cay
42808,22,Velocidad del viento,6.68,m/s,Johnny Cay
42808,23,Velocidad del viento,6.71,m/s,Johnny Cay
42809,0,Velocidad del viento,6.93,m/s,Johnny Cay
42809,1,Velocidad del viento,6.62,m/s,Johnny Cay
42809,2,Velocidad del viento,6.49,m/s,Johnny Cay
42809,3,Velocidad del viento,6.75,m/s,Johnny Cay
42809,4,Velocidad del viento,6.42,m/s,Johnny Cay
42809,5,Velocidad del viento,6.48,m/s,Johnny Cay
42809,6,Velocidad del viento,6.44,m/s,Johnny Cay
42809,7,Velocidad del viento,6.88,m/s,Johnny Cay
42809,8,Velocidad del viento,6.88,m/s,Johnny Cay
42809,9,Velocidad del viento,6.77,m/s,Johnny Cay
42809,10,Velocidad del viento,5.81,m/s,Johnny Cay
42809,11,Velocidad del viento,5.25,m/s,Johnny Cay
42809,12,Velocidad del viento,4.77,m/s,Johnny Cay
42809,13,Velocidad del viento,5.1,m/s,Johnny Cay
42809,14,Velocidad del viento,5.19,m/s,Johnny Cay
42809,15,Velocidad del viento,5.1,m/s,Johnny Cay
42809,16,Velocidad del viento,5.59,m/s,Johnny Cay
42809,17,Velocidad del viento,5.84,m/s,Johnny Cay
42809,18,Velocidad del viento,5.86,m/s,Johnny Cay
42809,19,Velocidad del viento,6.04,m/s,Johnny Cay
42809,20,Velocidad del viento,6.02,m/s,Johnny Cay
42809,21,Velocidad del viento,5.8,m/s,Johnny Cay
42809,22,Velocidad del viento,4.69,m/s,Johnny Cay
42809,23,Velocidad del viento,4.24,m/s,Johnny Cay
42810,0,Velocidad del viento,4.38,m/s,Johnny Cay
42810,1,Velocidad del viento,3.98,m/s,Johnny Cay
42810,2,Velocidad del viento,4.9,m/s,Johnny Cay
42810,3,Velocidad del viento,23.18,m/s,Johnny Cay
42810,4,Velocidad del viento,7.75,m/s,Johnny Cay
42810,5,Velocidad del viento,7.65,m/s,Johnny Cay
42810,6,Velocidad del viento,7.89,m/s,Johnny Cay
42810,7,Velocidad del viento,8.06,m/s,Johnny Cay
42810,8,Velocidad del viento,6.16,m/s,Johnny Cay
42810,9,Velocidad del viento,5.04,m/s,Johnny Cay
42810,10,Velocidad del viento,5.16,m/s,Johnny Cay
42810,11,Velocidad del viento,4.86,m/s,Johnny Cay
42810,12,Velocidad del viento,5.09,m/s,Johnny Cay
42810,13,Velocidad del viento,5.85,m/s,Johnny Cay
42810,14,Velocidad del viento,6.11,m/s,Johnny Cay
42810,15,Velocidad del viento,5.04,m/s,Johnny Cay
42810,16,Velocidad del viento,154.46,m/s,Johnny Cay
42810,17,Velocidad del viento,7.67,m/s,Johnny Cay
42810,18,Velocidad del viento,5.68,m/s,Johnny Cay
42810,19,Velocidad del viento,5.78,m/s,Johnny Cay
42810,20,Velocidad del viento,6.51,m/s,Johnny Cay
42810,21,Velocidad del viento,7.81,m/s,Johnny Cay
42810,22,Velocidad del viento,7.46,m/s,Johnny Cay
42810,23,Velocidad del viento,6.83,m/s,Johnny Cay
42811,0,Velocidad del viento,6.88,m/s,Johnny Cay
42811,1,Velocidad del viento,7.06,m/s,Johnny Cay
42811,2,Velocidad del viento,7.25,m/s,Johnny Cay
42811,3,Velocidad del viento,7.09,m/s,Johnny Cay
42811,4,Velocidad del viento,6.66,m/s,Johnny Cay
42811,5,Velocidad del viento,7.31,m/s,Johnny Cay
42811,6,Velocidad del viento,7.4,m/s,Johnny Cay
42811,7,Velocidad del viento,7.29,m/s,Johnny Cay
42811,8,Velocidad del viento,3.98,m/s,Johnny Cay
42811,9,Velocidad del viento,6.02,m/s,Johnny Cay
42811,10,Velocidad del viento,5.23,m/s,Johnny Cay
42811,11,Velocidad del viento,6.23,m/s,Johnny Cay
42811,12,Velocidad del viento,5.87,m/s,Johnny Cay
42811,13,Velocidad del viento,7.12,m/s,Johnny Cay
42811,14,Velocidad del viento,7.05,m/s,Johnny Cay
42811,15,Velocidad del viento,6.66,m/s,Johnny Cay
42811,16,Velocidad del viento,6.98,m/s,Johnny Cay
42811,17,Velocidad del viento,23.36,m/s,Johnny Cay
42811,18,Velocidad del viento,5.43,m/s,Johnny Cay
42811,19,Velocidad del viento,7.65,m/s,Johnny Cay
42811,20,Velocidad del viento,4.94,m/s,Johnny Cay
42811,21,Velocidad del viento,6.87,m/s,Johnny Cay
42811,22,Velocidad del viento,74.56,m/s,Johnny Cay
42811,23,Velocidad del viento,157.82,m/s,Johnny Cay
42812,0,Velocidad del viento,7.96,m/s,Johnny Cay
42812,1,Velocidad del viento,8.48,m/s,Johnny Cay
42812,2,Velocidad del viento,7.88,m/s,Johnny Cay
42812,3,Velocidad del viento,9.26,m/s,Johnny Cay
42812,4,Velocidad del viento,6.5,m/s,Johnny Cay
42812,5,Velocidad del viento,6.87,m/s,Johnny Cay
42812,6,Velocidad del viento,5.8,m/s,Johnny Cay
42812,7,Velocidad del viento,5.45,m/s,Johnny Cay
42812,8,Velocidad del viento,6.12,m/s,Johnny Cay
42812,9,Velocidad del viento,5.93,m/s,Johnny Cay
42812,10,Velocidad del viento,4.43,m/s,Johnny Cay
42812,11,Velocidad del viento,5.76,m/s,Johnny Cay
42812,12,Velocidad del viento,5.6,m/s,Johnny Cay
42812,13,Velocidad del viento,5.12,m/s,Johnny Cay
42812,14,Velocidad del viento,5.81,m/s,Johnny Cay
42812,15,Velocidad del viento,5.78,m/s,Johnny Cay
42812,16,Velocidad del viento,6.23,m/s,Johnny Cay
42812,17,Velocidad del viento,6.23,m/s,Johnny Cay
42812,18,Velocidad del viento,6.35,m/s,Johnny Cay
42812,19,Velocidad del viento,6.47,m/s,Johnny Cay
42812,20,Velocidad del viento,6.93,m/s,Johnny Cay
42812,21,Velocidad del viento,7.12,m/s,Johnny Cay
42812,22,Velocidad del viento,6.82,m/s,Johnny Cay
42812,23,Velocidad del viento,6.21,m/s,Johnny Cay
42813,0,Velocidad del viento,5.99,m/s,Johnny Cay
42813,1,Velocidad del viento,5.81,m/s,Johnny Cay
42813,2,Velocidad del viento,6.1,m/s,Johnny Cay
42813,3,Velocidad del viento,5.86,m/s,Johnny Cay
42813,4,Velocidad del viento,5.52,m/s,Johnny Cay
42813,5,Velocidad del viento,5.76,m/s,Johnny Cay
42813,6,Velocidad del viento,5.07,m/s,Johnny Cay
42813,7,Velocidad del viento,5.03,m/s,Johnny Cay
42813,8,Velocidad del viento,5.07,m/s,Johnny Cay
42813,9,Velocidad del viento,5.42,m/s,Johnny Cay
42813,10,Velocidad del viento,5.65,m/s,Johnny Cay
42813,11,Velocidad del viento,5.75,m/s,Johnny Cay
42813,12,Velocidad del viento,5,m/s,Johnny Cay
42813,13,Velocidad del viento,5.31,m/s,Johnny Cay
42813,14,Velocidad del viento,4.86,m/s,Johnny Cay
42813,15,Velocidad del viento,4.76,m/s,Johnny Cay
42813,16,Velocidad del viento,4.25,m/s,Johnny Cay
42813,17,Velocidad del viento,5.08,m/s,Johnny Cay
42813,18,Velocidad del viento,4.9,m/s,Johnny Cay
42813,19,Velocidad del viento,5.22,m/s,Johnny Cay
42813,20,Velocidad del viento,6.02,m/s,Johnny Cay
42813,21,Velocidad del viento,6.38,m/s,Johnny Cay
42813,22,Velocidad del viento,6.4,m/s,Johnny Cay
42813,23,Velocidad del viento,6.53,m/s,Johnny Cay
42814,0,Velocidad del viento,6.78,m/s,Johnny Cay
42814,1,Velocidad del viento,6.23,m/s,Johnny Cay
42814,2,Velocidad del viento,5.94,m/s,Johnny Cay
42814,3,Velocidad del viento,5.87,m/s,Johnny Cay
42814,4,Velocidad del viento,5.92,m/s,Johnny Cay
42814,5,Velocidad del viento,6.03,m/s,Johnny Cay
42814,6,Velocidad del viento,5.66,m/s,Johnny Cay
42814,7,Velocidad del viento,5.23,m/s,Johnny Cay
42814,8,Velocidad del viento,4.75,m/s,Johnny Cay
42814,9,Velocidad del viento,4.29,m/s,Johnny Cay
42814,10,Velocidad del viento,4.53,m/s,Johnny Cay
42814,11,Velocidad del viento,4.05,m/s,Johnny Cay
42814,12,Velocidad del viento,4.45,m/s,Johnny Cay
42814,13,Velocidad del viento,4,m/s,Johnny Cay
42814,14,Velocidad del viento,4.91,m/s,Johnny Cay
42814,15,Velocidad del viento,3.7,m/s,Johnny Cay
42814,16,Velocidad del viento,4.96,m/s,Johnny Cay
42814,17,Velocidad del viento,5.49,m/s,Johnny Cay
42814,18,Velocidad del viento,5.49,m/s,Johnny Cay
42814,19,Velocidad del viento,6.49,m/s,Johnny Cay
42814,20,Velocidad del viento,6.57,m/s,Johnny Cay
42814,21,Velocidad del viento,6.57,m/s,Johnny Cay
42814,22,Velocidad del viento,6.91,m/s,Johnny Cay
42814,23,Velocidad del viento,7.28,m/s,Johnny Cay
42815,0,Velocidad del viento,6.98,m/s,Johnny Cay
42815,1,Velocidad del viento,6.56,m/s,Johnny Cay
42815,2,Velocidad del viento,6.71,m/s,Johnny Cay
42815,3,Velocidad del viento,6.55,m/s,Johnny Cay
42815,4,Velocidad del viento,6.61,m/s,Johnny Cay
42815,5,Velocidad del viento,6.6,m/s,Johnny Cay
42815,6,Velocidad del viento,6.56,m/s,Johnny Cay
42815,7,Velocidad del viento,7.22,m/s,Johnny Cay
42815,8,Velocidad del viento,42.95,m/s,Johnny Cay
42815,9,Velocidad del viento,719.95,m/s,Johnny Cay
42815,10,Velocidad del viento,536.9,m/s,Johnny Cay
42815,11,Velocidad del viento,7.84,m/s,Johnny Cay
42815,12,Velocidad del viento,7.64,m/s,Johnny Cay
42815,13,Velocidad del viento,7.31,m/s,Johnny Cay
42815,14,Velocidad del viento,7.12,m/s,Johnny Cay
42815,15,Velocidad del viento,5.74,m/s,Johnny Cay
42815,16,Velocidad del viento,7.66,m/s,Johnny Cay
42815,17,Velocidad del viento,8.33,m/s,Johnny Cay
42815,18,Velocidad del viento,5.77,m/s,Johnny Cay
42815,19,Velocidad del viento,5.69,m/s,Johnny Cay
42815,20,Velocidad del viento,6.13,m/s,Johnny Cay
42815,21,Velocidad del viento,3.94,m/s,Johnny Cay
